,count_pos_tweets,count_neg_tweets,ratio_pos_tweets,average_lenContent,average_replyCount,average_retweetCount,average_likeCount,average_quoteCount,average_followerCount,average_friendCount,average_pos,average_neu,average_neg,average_compound,count_all,count_hasLinks,count_hasMedia,count_isRetweeted,count_isQuoted,count_hasHashtags,count_verified
2021-07-14,21.0,20.0,0.5121951219512195,231.66666666666666,664.2142857142857,215.14285714285714,792.2142857142857,512.7619047619048,1102995.5476190476,2630.7380952380954,0.15704761904761905,0.7008095238095238,0.14221428571428574,-0.004288095238095268,42.0,9.0,14.0,0.0,1.0,27.0,0.0
2021-07-15,26.0,27.0,0.49056603773584906,220.86153846153846,34.784615384615385,129.35384615384615,582.4153846153846,13.523076923076923,567096.9076923077,7107.723076923077,0.12816923076923076,0.7399846153846154,0.1318153846153846,-0.03542615384615384,65.0,8.0,24.0,0.0,10.0,40.0,0.0
2021-07-16,36.0,29.0,0.5538461538461539,224.05479452054794,30.356164383561644,167.6986301369863,693.4931506849315,46.3013698630137,385589.5616438356,7097.232876712329,0.13949315068493148,0.7440547945205477,0.11650684931506848,0.052664383561643824,73.0,5.0,30.0,0.0,8.0,46.0,0.0
2021-07-17,30.0,23.0,0.5660377358490566,241.135593220339,31.25423728813559,211.22033898305085,585.0169491525423,61.33898305084746,408399.9661016949,19894.237288135595,0.16213559322033902,0.715,0.12286440677966103,0.08102881355932204,59.0,7.0,21.0,0.0,8.0,40.0,0.0
2021-07-18,22.0,26.0,0.4583333333333333,215.88888888888889,40.5,253.6851851851852,737.8703703703703,62.370370370370374,397433.6296296296,15952.351851851852,0.14029629629629628,0.7039444444444446,0.15575925925925926,-0.04746296296296298,54.0,6.0,16.0,0.0,6.0,28.0,0.0
2021-07-19,31.0,37.0,0.45588235294117646,235.64473684210526,27.263157894736842,148.1184210526316,472.0131578947368,10.81578947368421,258131.42105263157,7128.4473684210525,0.10930263157894737,0.7643289473684209,0.12631578947368421,-0.04949473684210529,76.0,25.0,26.0,0.0,2.0,47.0,0.0
2021-07-20,20.0,39.0,0.3389830508474576,212.80555555555554,45.84722222222222,102.5,418.69444444444446,10.319444444444445,703677.1666666666,9452.930555555555,0.11393055555555558,0.734513888888889,0.1516388888888889,-0.1275125,72.0,14.0,23.0,0.0,12.0,38.0,0.0
2021-07-21,25.0,20.0,0.5555555555555556,238.98076923076923,38.84615384615385,213.09615384615384,547.5961538461538,34.28846153846154,1518411.5576923077,6364.538461538462,0.12669230769230772,0.7602500000000003,0.11313461538461542,0.02909038461538462,52.0,12.0,22.0,0.0,7.0,31.0,0.0
2021-07-22,29.0,34.0,0.4603174603174603,233.83823529411765,34.220588235294116,129.38235294117646,510.9264705882353,10.544117647058824,368802.9117647059,7676.10294117647,0.12539705882352942,0.7354852941176468,0.13902941176470593,-0.034619117647058814,68.0,11.0,25.0,0.0,6.0,49.0,0.0
2021-07-23,29.0,25.0,0.5370370370370371,222.3134328358209,26.313432835820894,132.044776119403,397.5074626865672,15.880597014925373,135296.6567164179,15061.746268656716,0.11631343283582087,0.7710597014925372,0.11255223880597012,-0.011022388059701488,67.0,9.0,25.0,0.0,9.0,42.0,0.0
2021-07-24,25.0,27.0,0.4807692307692308,213.0909090909091,43.10909090909091,133.96363636363637,486.1454545454545,14.4,229786.69090909092,7821.872727272727,0.15089090909090908,0.6898909090909089,0.1591636363636363,-0.0318909090909091,55.0,7.0,22.0,0.0,5.0,31.0,0.0
2021-07-25,20.0,27.0,0.425531914893617,223.9814814814815,34.851851851851855,107.75925925925925,462.7037037037037,42.31481481481482,146301.12962962964,8262.296296296296,0.1271296296296296,0.7176851851851852,0.15511111111111114,-0.057111111111111106,54.0,11.0,16.0,0.0,10.0,29.0,0.0
2021-07-26,26.0,17.0,0.6046511627906976,225.9245283018868,34.16981132075472,142.39622641509433,410.52830188679246,17.169811320754718,657673.6603773584,6464.943396226415,0.12466037735849056,0.7800943396226417,0.09520754716981132,0.06597547169811323,53.0,9.0,16.0,0.0,11.0,33.0,0.0
2021-07-27,16.0,26.0,0.38095238095238093,225.19148936170214,38.91489361702128,120.17021276595744,440.06382978723406,13.170212765957446,429596.12765957444,3291.1702127659573,0.13497872340425532,0.721936170212766,0.14310638297872336,-0.042274468085106376,47.0,8.0,17.0,0.0,8.0,24.0,0.0
2021-07-28,43.0,26.0,0.6231884057971014,209.47560975609755,30.21951219512195,111.57317073170732,346.3414634146341,74.3780487804878,588132.487804878,5497.5609756097565,0.13557317073170735,0.7494878048780486,0.1148536585365854,0.08310243902439027,82.0,17.0,33.0,0.0,15.0,47.0,0.0
2021-07-29,41.0,52.0,0.44086021505376344,219.62616822429908,37.71028037383178,142.20560747663552,408.1214953271028,46.86915887850467,197206.69158878503,9658.317757009347,0.1149532710280374,0.7433738317757009,0.14171028037383182,-0.09823457943925235,107.0,15.0,24.0,0.0,15.0,61.0,0.0
2021-07-30,32.0,37.0,0.463768115942029,220.80246913580248,21.679012345679013,138.5679012345679,401.9382716049383,52.148148148148145,278858.85185185185,6698.617283950617,0.11440740740740737,0.7596049382716051,0.12592592592592597,-0.04609629629629632,81.0,12.0,38.0,0.0,11.0,49.0,0.0
2021-07-31,39.0,28.0,0.582089552238806,226.16,21.12,176.61333333333334,506.70666666666665,39.82666666666667,108747.2,4929.706666666667,0.14814666666666662,0.7505333333333335,0.10132000000000001,0.13559066666666672,75.0,12.0,32.0,0.0,9.0,51.0,0.0
2021-08-01,37.0,27.0,0.578125,210.1267605633803,60.225352112676056,186.35211267605635,641.7323943661971,18.943661971830984,322527.6338028169,9350.69014084507,0.17240845070422536,0.7135070422535212,0.1140704225352113,0.11025774647887321,71.0,12.0,20.0,0.0,11.0,43.0,0.0
2021-08-02,23.0,25.0,0.4791666666666667,215.74193548387098,65.45161290322581,164.88709677419354,733.016129032258,15.774193548387096,376701.0806451613,8705.145161290322,0.13011290322580646,0.7676290322580644,0.1022741935483871,0.018145161290322568,62.0,13.0,16.0,0.0,6.0,31.0,0.0
2021-08-03,28.0,21.0,0.5714285714285714,219.44827586206895,39.258620689655174,138.6551724137931,443.86206896551727,39.672413793103445,801674.6379310344,8652.01724137931,0.142448275862069,0.748896551724138,0.10872413793103448,0.04327586206896552,58.0,10.0,20.0,0.0,3.0,34.0,0.0
2021-08-04,33.0,30.0,0.5238095238095238,227.27397260273972,41.93150684931507,89.05479452054794,308.63013698630135,12.301369863013699,127709.78082191781,6218.246575342466,0.12075342465753426,0.7463287671232877,0.1329452054794521,-0.032901369863013695,73.0,15.0,27.0,0.0,10.0,42.0,0.0
2021-08-05,40.0,43.0,0.4819277108433735,234.3548387096774,40.096774193548384,134.65591397849462,464.0537634408602,32.0,178606.13978494622,7964.086021505376,0.12473118279569888,0.7413333333333332,0.13396774193548383,-0.026097849462365586,93.0,24.0,37.0,0.0,13.0,59.0,0.0
2021-08-06,25.0,22.0,0.5319148936170213,212.68333333333334,40.916666666666664,293.35,842.9333333333333,41.3,282847.25,4725.25,0.13621666666666668,0.7519666666666665,0.1118,0.040013333333333345,60.0,10.0,22.0,0.0,6.0,35.0,0.0
2021-08-07,24.0,27.0,0.47058823529411764,213.83333333333334,23.1,84.95,326.4166666666667,36.25,600461.9833333333,9099.016666666666,0.12535,0.7466333333333333,0.12801666666666664,0.00956333333333334,60.0,12.0,23.0,0.0,7.0,37.0,0.0
2021-08-08,28.0,29.0,0.49122807017543857,215.95384615384614,38.41538461538462,210.53846153846155,846.6769230769231,28.338461538461537,366975.1538461539,16944.138461538463,0.14723076923076925,0.7197692307692306,0.1329846153846154,0.029652307692307693,65.0,10.0,27.0,0.0,11.0,39.0,0.0
2021-08-09,33.0,33.0,0.5,211.46428571428572,40.642857142857146,177.25,523.5357142857143,23.607142857142858,550158.25,6154.8452380952385,0.13070238095238093,0.7543452380952379,0.1149166666666667,-0.0028702380952380984,84.0,19.0,32.0,0.0,13.0,47.0,0.0
2021-08-10,40.0,56.0,0.4166666666666667,219.1764705882353,52.009803921568626,160.37254901960785,733.1176470588235,21.627450980392158,256356.64705882352,7810.264705882353,0.12863725490196082,0.6891568627450976,0.18218627450980393,-0.14074019607843144,102.0,18.0,28.0,0.0,11.0,47.0,0.0
2021-08-11,18.0,24.0,0.42857142857142855,241.53846153846155,31.807692307692307,87.40384615384616,282.13461538461536,12.134615384615385,575474.0384615385,5965.923076923077,0.10165384615384616,0.7748846153846153,0.12344230769230767,-0.04198846153846154,52.0,12.0,18.0,0.0,7.0,34.0,0.0
2021-08-12,47.0,39.0,0.5465116279069767,220.18627450980392,47.990196078431374,206.05882352941177,743.5980392156863,32.5,145788.32352941178,10499.43137254902,0.13106862745098039,0.7352254901960785,0.13370588235294117,-0.01721470588235295,102.0,27.0,26.0,0.0,13.0,56.0,0.0
2021-08-13,29.0,33.0,0.46774193548387094,229.4848484848485,35.81818181818182,274.43939393939394,756.6818181818181,44.60606060606061,116804.59090909091,7931.878787878788,0.131969696969697,0.7141818181818183,0.15384848484848487,-0.06722727272727273,66.0,7.0,25.0,0.0,11.0,42.0,0.0
2021-08-14,26.0,25.0,0.5098039215686274,223.08928571428572,72.875,169.375,632.0892857142857,21.5,160588.9107142857,6607.607142857143,0.13725000000000004,0.7264821428571429,0.13626785714285716,0.01838214285714287,56.0,6.0,17.0,0.0,3.0,30.0,0.0
2021-08-15,27.0,25.0,0.5192307692307693,221.55384615384617,34.6,68.24615384615385,274.0,6.184615384615385,218525.63076923077,6369.307692307692,0.13590769230769234,0.7380923076923078,0.12601538461538464,0.02187846153846153,65.0,8.0,26.0,0.0,10.0,39.0,0.0
2021-08-16,36.0,30.0,0.5454545454545454,229.67105263157896,25.723684210526315,123.10526315789474,360.42105263157896,13.644736842105264,88608.67105263157,7549.671052631579,0.1374605263157895,0.7353289473684209,0.12721052631578947,0.0034394736842105053,76.0,16.0,24.0,0.0,12.0,49.0,0.0
2021-08-17,48.0,38.0,0.5581395348837209,232.0721649484536,23.711340206185568,104.15463917525773,410.12371134020617,11.391752577319588,176980.74226804124,8663.948453608247,0.12290721649484539,0.7589175257731962,0.11823711340206187,0.03150927835051546,97.0,21.0,30.0,0.0,12.0,53.0,0.0
2021-08-18,41.0,33.0,0.5540540540540541,221.24719101123594,35.764044943820224,156.77528089887642,759.8089887640449,12.752808988764045,347753.30337078654,11518.101123595505,0.12908988764044949,0.7563370786516853,0.11453932584269662,0.04903932584269664,89.0,10.0,28.0,0.0,14.0,54.0,0.0
2021-08-19,34.0,40.0,0.4594594594594595,218.77380952380952,34.92857142857143,85.55952380952381,583.0119047619048,11.095238095238095,257929.35714285713,4219.726190476191,0.13253571428571428,0.7217976190476192,0.14564285714285713,-0.052557142857142865,84.0,18.0,28.0,0.0,11.0,51.0,0.0
2021-08-20,24.0,21.0,0.5333333333333333,206.0,41.175438596491226,197.57894736842104,651.859649122807,42.87719298245614,476526.649122807,7007.368421052632,0.11845614035087725,0.7659824561403507,0.11552631578947369,0.01302807017543859,57.0,10.0,20.0,0.0,7.0,39.0,0.0
2021-08-21,39.0,21.0,0.65,198.38571428571427,68.27142857142857,296.35714285714283,1018.0571428571428,54.42857142857143,289105.6285714286,10176.714285714286,0.17872857142857138,0.7158714285714288,0.10537142857142856,0.16746999999999998,70.0,10.0,23.0,0.0,12.0,43.0,0.0
2021-08-22,36.0,48.0,0.42857142857142855,217.25,37.22,125.69,390.4,26.8,129275.32,12018.63,0.12498000000000004,0.7279700000000001,0.14706000000000002,-0.07782999999999998,100.0,14.0,29.0,0.0,14.0,71.0,0.0
2021-08-23,36.0,29.0,0.5538461538461539,218.0487804878049,24.341463414634145,104.60975609756098,486.9268292682927,9.658536585365853,146274.34146341463,13986.939024390244,0.13062195121951217,0.7553780487804876,0.114,0.034107317073170745,82.0,13.0,20.0,0.0,13.0,48.0,0.0
2021-08-24,35.0,17.0,0.6730769230769231,223.16129032258064,24.403225806451612,107.06451612903226,378.9516129032258,9.53225806451613,80985.35483870968,12691.887096774193,0.13085483870967743,0.7558870967741933,0.11319354838709678,0.06239032258064516,62.0,14.0,18.0,0.0,7.0,38.0,0.0
2021-08-25,35.0,37.0,0.4861111111111111,221.6987951807229,39.10843373493976,158.50602409638554,662.0120481927711,12.819277108433734,332994.4698795181,10859.89156626506,0.12272289156626508,0.7497831325301205,0.1275421686746988,-0.014866265060240958,83.0,10.0,26.0,0.0,8.0,40.0,0.0
2021-08-26,32.0,40.0,0.4444444444444444,222.66666666666666,72.30864197530865,242.85185185185185,939.3703703703703,19.0,782255.913580247,5628.716049382716,0.1378641975308642,0.7188271604938271,0.14328395061728394,-0.062344444444444466,81.0,18.0,27.0,0.0,7.0,41.0,0.0
2021-08-27,42.0,43.0,0.49411764705882355,217.47058823529412,29.392156862745097,68.63725490196079,334.3235294117647,13.098039215686274,358426.362745098,9080.833333333334,0.12649019607843134,0.7491764705882351,0.1243039215686274,0.01149313725490195,102.0,17.0,30.0,0.0,11.0,69.0,0.0
2021-08-28,32.0,33.0,0.49230769230769234,219.21621621621622,46.12162162162162,181.1216216216216,712.0540540540541,32.63513513513514,650410.9594594594,5242.405405405405,0.14074324324324325,0.7246486486486484,0.13458108108108113,0.003259459459459467,74.0,12.0,33.0,0.0,5.0,46.0,0.0
2021-08-29,29.0,34.0,0.4603174603174603,221.52,35.373333333333335,178.18666666666667,803.2266666666667,12.346666666666666,174989.04,7356.16,0.1126666666666667,0.7441466666666666,0.14322666666666667,-0.11051466666666665,75.0,13.0,21.0,0.0,10.0,50.0,0.0
2021-08-30,41.0,36.0,0.5324675324675324,234.01162790697674,31.22093023255814,102.30232558139535,350.6744186046512,26.3953488372093,360509.5813953488,10582.790697674418,0.1379418604651163,0.7333255813953486,0.1287441860465116,0.0029918604651162973,86.0,15.0,23.0,0.0,11.0,47.0,0.0
2021-08-31,36.0,28.0,0.5625,219.50704225352112,19.366197183098592,91.61971830985915,485.90140845070425,14.32394366197183,450021.88732394367,6688.830985915493,0.15084507042253517,0.7179718309859154,0.1312394366197183,0.06604788732394368,71.0,7.0,24.0,0.0,7.0,45.0,0.0
2021-09-01,27.0,25.0,0.5192307692307693,205.93846153846152,26.49230769230769,75.21538461538462,365.0,8.907692307692308,199441.86153846153,7163.923076923077,0.12827692307692307,0.7628769230769232,0.10890769230769229,0.026070769230769217,65.0,11.0,22.0,0.0,12.0,39.0,0.0
2021-09-02,29.0,25.0,0.5370370370370371,228.28333333333333,45.233333333333334,159.65,607.6666666666666,19.75,279374.1,5705.716666666666,0.1386333333333334,0.7293,0.13208333333333333,0.015188333333333352,60.0,10.0,17.0,0.0,12.0,35.0,0.0
2021-09-03,23.0,27.0,0.46,232.27777777777777,53.7962962962963,86.53703703703704,456.3703703703704,9.055555555555555,397137.7962962963,5025.481481481482,0.13214814814814813,0.7312777777777777,0.13657407407407407,-0.012079629629629631,54.0,10.0,23.0,0.0,6.0,33.0,0.0
2021-09-04,19.0,15.0,0.5588235294117647,207.53846153846155,26.076923076923077,89.3076923076923,401.15384615384613,9.846153846153847,143487.10256410256,12709.128205128205,0.13328205128205128,0.7363076923076923,0.13035897435897437,0.035933333333333324,39.0,10.0,15.0,0.0,4.0,23.0,0.0
2021-09-05,19.0,24.0,0.4418604651162791,211.10204081632654,30.959183673469386,147.16326530612244,487.7142857142857,8.36734693877551,142474.18367346938,10435.102040816326,0.13616326530612247,0.7086938775510205,0.15514285714285714,-0.06449591836734693,49.0,5.0,17.0,0.0,6.0,32.0,0.0
2021-09-06,29.0,29.0,0.5,237.08823529411765,43.338235294117645,130.4558823529412,472.29411764705884,31.191176470588236,117880.73529411765,7414.235294117647,0.11841176470588233,0.7485588235294118,0.13313235294117645,-0.004986764705882358,68.0,10.0,25.0,0.0,6.0,42.0,0.0
2021-09-07,27.0,18.0,0.6,226.44,39.36,157.52,485.28,14.8,325786.26,5271.08,0.15353999999999995,0.741,0.10542,0.103952,50.0,15.0,18.0,0.0,6.0,34.0,0.0
2021-09-08,20.0,15.0,0.5714285714285714,227.89743589743588,37.17948717948718,101.33333333333333,370.97435897435895,17.128205128205128,418753.1282051282,5063.4358974358975,0.1257435897435897,0.7426153846153848,0.13153846153846155,0.014248717948717968,39.0,7.0,15.0,0.0,3.0,21.0,0.0
2021-09-09,34.0,25.0,0.576271186440678,227.12121212121212,41.28787878787879,181.28787878787878,573.2121212121212,19.03030303030303,368071.80303030304,12050.59090909091,0.17184848484848486,0.7163939393939396,0.11183333333333333,0.12394999999999998,66.0,10.0,23.0,0.0,11.0,28.0,0.0
2021-09-10,34.0,23.0,0.5964912280701754,221.31884057971016,42.47826086956522,107.91304347826087,562.2753623188406,7.840579710144928,183319.23188405798,10107.710144927536,0.1560434782608696,0.7159130434782608,0.12811594202898552,0.0920376811594203,69.0,11.0,18.0,0.0,3.0,36.0,0.0
2021-09-11,15.0,16.0,0.4838709677419355,236.6216216216216,16.81081081081081,87.02702702702703,281.3783783783784,4.324324324324325,352520.02702702704,8450.648648648648,0.13072972972972977,0.7520000000000001,0.11735135135135137,0.026567567567567566,37.0,8.0,13.0,0.0,5.0,20.0,0.0
2021-09-12,29.0,29.0,0.5,201.3125,29.8125,92.359375,352.578125,8.71875,409464.9375,6270.625,0.15328124999999998,0.7137656249999996,0.1329375,-0.01714375000000001,64.0,14.0,21.0,0.0,11.0,31.0,0.0
2021-09-13,27.0,29.0,0.48214285714285715,224.3230769230769,23.630769230769232,99.35384615384615,416.0153846153846,7.907692307692308,233396.07692307694,5152.830769230769,0.12093846153846156,0.7418769230769231,0.13726153846153846,-0.011263076923076919,65.0,9.0,26.0,0.0,8.0,36.0,0.0
2021-09-14,27.0,15.0,0.6428571428571429,234.3673469387755,22.755102040816325,76.65306122448979,264.8979591836735,8.53061224489796,144475.7142857143,3687.387755102041,0.1607551020408163,0.7259999999999999,0.11322448979591836,0.15801836734693878,49.0,16.0,22.0,0.0,5.0,30.0,0.0
2021-09-15,23.0,26.0,0.46938775510204084,240.6346153846154,20.057692307692307,78.25,261.61538461538464,8.192307692307692,145143.51923076922,5564.673076923077,0.14025,0.7191346153846153,0.1405576923076923,-0.019698076923076933,52.0,14.0,22.0,0.0,5.0,34.0,0.0
2021-09-16,19.0,28.0,0.40425531914893614,218.82758620689654,21.344827586206897,70.58620689655173,211.63793103448276,9.482758620689655,150805.4655172414,6179.862068965517,0.12322413793103448,0.729103448275862,0.14762068965517244,-0.03334137931034484,58.0,12.0,27.0,0.0,5.0,37.0,0.0
2021-09-17,34.0,25.0,0.576271186440678,220.14285714285714,39.65714285714286,86.91428571428571,347.3857142857143,13.6,395588.4428571428,7228.757142857143,0.14005714285714282,0.7405000000000002,0.11952857142857144,0.06584142857142858,70.0,14.0,29.0,0.0,7.0,39.0,0.0
2021-09-18,26.0,15.0,0.6341463414634146,232.48888888888888,21.6,90.5111111111111,425.6,6.022222222222222,100402.08888888889,12407.066666666668,0.15204444444444445,0.7435333333333334,0.10446666666666665,0.1327888888888889,45.0,11.0,13.0,0.0,3.0,25.0,0.0
2021-09-19,19.0,14.0,0.5757575757575758,213.275,50.3,115.875,350.6,24.35,132558.725,14220.85,0.125975,0.7497,0.12437499999999999,0.0406725,40.0,6.0,19.0,0.0,11.0,25.0,0.0
2021-09-20,20.0,19.0,0.5128205128205128,229.38636363636363,24.545454545454547,299.40909090909093,818.0227272727273,11.363636363636363,153452.5909090909,4990.295454545455,0.13422727272727272,0.7325909090909088,0.13315909090909095,-0.01267727272727273,44.0,11.0,13.0,0.0,5.0,24.0,0.0
2021-09-21,20.0,21.0,0.4878048780487805,249.88636363636363,22.954545454545453,94.06818181818181,369.54545454545456,9.136363636363637,201114.22727272726,7579.409090909091,0.11943181818181818,0.743568181818182,0.13695454545454547,-0.02263409090909089,44.0,11.0,15.0,0.0,4.0,28.0,0.0
2021-09-22,24.0,22.0,0.5217391304347826,245.625,25.0625,86.16666666666667,297.4166666666667,8.729166666666666,194321.64583333334,6705.541666666667,0.14925,0.7050208333333333,0.1456875,0.015912500000000013,48.0,10.0,17.0,0.0,7.0,30.0,0.0
2021-09-23,22.0,26.0,0.4583333333333333,255.90196078431373,27.45098039215686,189.23529411764707,570.6470588235294,27.11764705882353,109915.60784313726,4694.196078431372,0.1187058823529412,0.7472941176470591,0.13396078431372552,-0.06083921568627451,51.0,18.0,18.0,0.0,4.0,28.0,0.0
2021-09-24,15.0,12.0,0.5555555555555556,224.8709677419355,24.64516129032258,98.58064516129032,315.80645161290323,9.451612903225806,124168.06451612903,5187.8387096774195,0.15022580645161288,0.7139354838709676,0.1357741935483871,-0.004770967741935484,31.0,8.0,12.0,0.0,4.0,23.0,0.0
2021-09-25,20.0,10.0,0.6666666666666666,232.375,32.525,113.525,356.05,12.575,80500.775,2826.175,0.13772500000000004,0.7839750000000002,0.078425,0.14877250000000009,40.0,9.0,18.0,0.0,4.0,23.0,0.0
2021-09-26,14.0,14.0,0.5,222.10344827586206,23.379310344827587,102.82758620689656,398.1034482758621,45.51724137931034,233849.41379310345,4922.3448275862065,0.13151724137931037,0.7327931034482759,0.1356206896551724,-0.015696551724137923,29.0,5.0,12.0,0.0,2.0,16.0,0.0
2021-09-27,18.0,6.0,0.75,207.06666666666666,13.866666666666667,53.13333333333333,183.63333333333333,3.7,280337.73333333334,13372.933333333332,0.17943333333333336,0.7407000000000001,0.07986666666666667,0.21061333333333335,30.0,5.0,13.0,0.0,4.0,19.0,0.0
2021-09-28,14.0,11.0,0.56,231.83870967741936,19.096774193548388,70.12903225806451,341.0967741935484,6.161290322580645,676189.8064516129,5188.0,0.13258064516129034,0.7329677419354839,0.1344516129032258,0.004819354838709677,31.0,10.0,9.0,0.0,6.0,19.0,0.0
2021-09-29,22.0,18.0,0.55,238.75,21.15909090909091,62.29545454545455,234.02272727272728,6.4772727272727275,188195.06818181818,3146.909090909091,0.14868181818181817,0.6909545454545454,0.1603863636363636,-0.01911590909090906,44.0,9.0,12.0,0.0,6.0,28.0,0.0
2021-09-30,27.0,9.0,0.75,239.9090909090909,93.43181818181819,141.88636363636363,760.5454545454545,25.454545454545453,120250.29545454546,12888.045454545454,0.15390909090909088,0.7522500000000001,0.09386363636363639,0.19905909090909094,44.0,11.0,20.0,0.0,4.0,26.0,0.0
2021-10-01,25.0,11.0,0.6944444444444444,218.5,34.975,100.9,344.9,9.975,180854.75,6863.05,0.15755000000000002,0.7205,0.12199999999999997,0.138385,40.0,10.0,15.0,0.0,4.0,27.0,0.0
2021-10-02,19.0,11.0,0.6333333333333333,227.0909090909091,133.6060606060606,162.24242424242425,761.0909090909091,31.848484848484848,605278.6666666666,4852.606060606061,0.16078787878787879,0.732181818181818,0.10703030303030303,0.1037030303030303,33.0,6.0,11.0,0.0,3.0,18.0,0.0
2021-10-03,11.0,8.0,0.5789473684210527,211.04,29.48,127.76,529.96,8.44,397418.32,8015.0,0.12652000000000002,0.7926000000000001,0.08091999999999999,0.06922,25.0,6.0,7.0,0.0,4.0,16.0,0.0
2021-10-04,14.0,9.0,0.6086956521739131,226.37037037037038,84.4074074074074,102.74074074074075,410.55555555555554,67.29629629629629,549245.1851851852,11705.25925925926,0.17014814814814816,0.7435185185185186,0.08640740740740742,0.20418888888888892,27.0,6.0,10.0,0.0,2.0,16.0,0.0
2021-10-05,16.0,11.0,0.5925925925925926,234.0,32.354838709677416,95.29032258064517,379.0,7.483870967741935,438350.12903225806,3032.483870967742,0.132258064516129,0.7788387096774192,0.08893548387096774,0.10797741935483869,31.0,8.0,13.0,0.0,4.0,18.0,0.0
2021-10-06,16.0,13.0,0.5517241379310345,232.47058823529412,28.794117647058822,76.5,338.0,9.117647058823529,228484.0294117647,1182.8235294117646,0.14523529411764705,0.7678529411764706,0.08697058823529412,0.08647647058823531,34.0,9.0,17.0,0.0,6.0,18.0,0.0
2021-10-07,18.0,15.0,0.5454545454545454,215.28947368421052,21.92105263157895,91.52631578947368,301.2894736842105,15.18421052631579,518478.34210526315,2940.4210526315787,0.1443421052631579,0.7592105263157893,0.09642105263157896,0.0767342105263158,38.0,12.0,16.0,0.0,4.0,26.0,0.0
2021-10-08,19.0,15.0,0.5588235294117647,235.11111111111111,21.444444444444443,128.5,436.9166666666667,23.055555555555557,436436.9166666667,2859.1944444444443,0.12438888888888891,0.7645833333333334,0.11105555555555555,0.03391388888888888,36.0,11.0,14.0,0.0,6.0,22.0,0.0
2021-10-09,13.0,13.0,0.5,231.9,68.63333333333334,162.83333333333334,667.7666666666667,13.266666666666667,161042.13333333333,6611.833333333333,0.14049999999999999,0.7392666666666667,0.12023333333333336,0.04955666666666669,30.0,5.0,11.0,0.0,3.0,22.0,0.0
2021-10-10,9.0,10.0,0.47368421052631576,217.14285714285714,40.714285714285715,240.28571428571428,1335.4285714285713,22.476190476190474,54009.380952380954,11657.809523809523,0.12347619047619049,0.7266666666666667,0.14985714285714286,-0.050561904761904766,21.0,4.0,7.0,0.0,2.0,15.0,0.0
2021-10-11,20.0,18.0,0.5263157894736842,224.29787234042553,39.57446808510638,177.48936170212767,553.1489361702128,17.106382978723403,158780.085106383,11802.744680851063,0.10819148936170213,0.7735957446808511,0.11819148936170212,-0.006382978723404255,47.0,11.0,18.0,0.0,9.0,29.0,0.0
2021-10-12,27.0,22.0,0.5510204081632653,229.11864406779662,32.813559322033896,143.83050847457628,696.7966101694915,32.220338983050844,443088.89830508473,6978.881355932203,0.13884745762711867,0.7419152542372879,0.1192542372881356,0.03493389830508475,59.0,11.0,26.0,0.0,7.0,33.0,0.0
2021-10-13,16.0,10.0,0.6153846153846154,243.70967741935485,75.58064516129032,74.7741935483871,204.80645161290323,18.35483870967742,123723.09677419355,2974.8709677419356,0.13296774193548386,0.7765806451612902,0.09058064516129032,0.09150000000000001,31.0,9.0,15.0,0.0,1.0,21.0,0.0
2021-10-14,13.0,20.0,0.3939393939393939,226.61363636363637,20.431818181818183,106.1590909090909,501.3863636363636,10.136363636363637,702215.8636363636,5336.704545454545,0.10024999999999999,0.7911363636363636,0.10859090909090909,-0.05057045454545455,44.0,12.0,16.0,0.0,2.0,29.0,0.0
2021-10-15,18.0,14.0,0.5625,209.52631578947367,48.39473684210526,149.57894736842104,547.6052631578947,16.05263157894737,309340.7631578947,5567.921052631579,0.13026315789473686,0.7509210526315789,0.1188421052631579,-0.013997368421052626,38.0,4.0,14.0,0.0,6.0,21.0,0.0
2021-10-16,11.0,13.0,0.4583333333333333,210.71428571428572,27.714285714285715,50.5,302.10714285714283,6.928571428571429,436022.8214285714,5590.321428571428,0.14135714285714288,0.7413571428571426,0.11735714285714285,0.023364285714285702,28.0,7.0,12.0,0.0,2.0,19.0,0.0
2021-10-17,10.0,18.0,0.35714285714285715,237.3235294117647,19.529411764705884,74.38235294117646,310.7647058823529,9.941176470588236,966161.4705882353,5170.0,0.12750000000000003,0.7338823529411764,0.13858823529411768,-0.04553529411764707,34.0,7.0,13.0,0.0,4.0,21.0,0.0
2021-10-18,21.0,17.0,0.5526315789473685,221.46666666666667,23.866666666666667,55.28888888888889,257.5777777777778,6.088888888888889,348104.55555555556,4306.6,0.13419999999999999,0.7484666666666666,0.11733333333333335,0.0564911111111111,45.0,11.0,16.0,0.0,7.0,25.0,0.0
2021-10-19,13.0,14.0,0.48148148148148145,226.71875,14.71875,63.78125,244.40625,4.59375,120379.46875,4658.5,0.14196875,0.7314062500000001,0.126625,0.022375000000000006,32.0,11.0,8.0,0.0,2.0,22.0,0.0
2021-10-20,25.0,21.0,0.5434782608695652,223.35714285714286,59.089285714285715,386.55357142857144,1876.4642857142858,29.803571428571427,170619.42857142858,3835.464285714286,0.13494642857142855,0.7691250000000001,0.09596428571428572,0.0736,56.0,11.0,18.0,0.0,2.0,33.0,0.0
